participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.is_final_winner,player.payoff,group.auctioneer_utility,predict.player.bid,predict.player.is_dutch_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.auctioneer_utility,paydiff_norm,paydiff_pct,predict0.player.bid,predict0.player.is_dutch_winner,predict0.player.payoff,predict0.group.dutch_time_elapsed,predict0.group.dutch_final_price,predict0.group.auctioneer_utility
5ijp1psm,p09,9,37,12,37,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,30,2,1,50,40,0,1,13.0990684,37,0,0,27.79135491,33.23869976,0,0.0,12.59532661,37.40467339,28.45331591,-0.5605094184285714,0.4333027273466439,32.0,0.0,0.0,14.0,36.0,26.424
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,3,2,3,50,47,1,1,13.7724483,37,1,8,27.31796885,39.07110202,1,6.282469752,10.92889798,39.07110202,30.95802435,-0.0125454617499998,0.9842839855199372,37.6,1.0,7.185359999999998,12.399999999999999,37.6,28.74144
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,4,1,4,50,18,1,1,33.05881691,17,1,0,6.322002138,14.91242689,1,1.029199613,35.08757311,14.91242689,4.970850382,-0.0125454617499998,0.9842839855199372,14.4,1.0,1.1649599999999998,35.6,14.4,4.65984
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,5,2,4,50,41,0,1,10.80274129,40,0,0,31.78991662,34.07188172,0,0.0,9.262450849,40.73754915,33.56828776,-0.0125454617499998,0.9842839855199372,32.800000000000004,0.0,0.0,10.799999999999997,39.2,31.156160000000003
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,6,2,4,50,7,0,1,13.50240731,37,0,0,27.50780766,5.761411424,0,0.0,10.09567659,39.90432341,32.24996168,-0.0125454617499998,0.9842839855199372,5.6000000000000005,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,7,1,2,50,33,0,1,12.81457067,38,0,0,28.74787998,27.40666466,0,0.0,12.59532661,37.40467339,28.45331591,-0.0125454617499998,0.9842839855199372,26.400000000000002,0.0,-0.0,14.0,36.0,26.424
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,8,2,4,50,27,0,1,9.455140352,41,0,0,33.63444567,22.40826753,0,0.0,14.26173436,35.73826564,26.05416227,-0.0125454617499998,0.9842839855199372,21.6,0.0,-0.0,15.600000000000001,34.4,24.20384
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,9,2,3,50,6,0,1,16.21912575,34,0,0,23.52244477,4.931463472,0,0.0,13.42853329,36.57146671,27.24054471,-0.0125454617499998,0.9842839855199372,4.800000000000001,0.0,-0.0,14.799999999999997,35.2,25.301760000000005
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,10,2,2,50,41,1,1,10.20425153,40,1,1,32.24476884,34.07188172,0,0.0,9.262450849,40.73754915,33.56828776,-0.0125454617499998,0.9842839855199372,32.800000000000004,0.0,0.0,10.799999999999997,39.2,31.156160000000003
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,11,1,1,50,39,1,1,13.96436405,37,1,2,27.18305207,32.40552507,1,4.389974777,17.59447493,32.40552507,21.5725193,-0.0125454617499998,0.9842839855199372,31.200000000000003,1.0,5.013839999999998,18.799999999999997,31.200000000000003,20.055360000000004
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,12,1,4,50,32,1,1,22.78165174,28,1,2,15.88016127,26.57355975,0,0.0,22.59333534,27.40666466,15.64171332,-0.0125454617499998,0.9842839855199372,25.6,0.0,0.0,23.599999999999998,26.400000000000002,14.562240000000003
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,13,2,5,50,50,1,1,9.892384529,41,1,8,33.29383245,41.57077896,1,7.079237458,8.429221036,41.57077896,34.91300256,-0.0125454617499998,0.9842839855199372,40.0,1.0,8.100000000000001,10.0,40.0,32.400000000000006
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,14,2,3,50,18,0,1,9.361309767,41,0,0,33.70753969,14.91242689,0,0.0,15.0949295,34.9050705,24.89416851,-0.0125454617499998,0.9842839855199372,14.4,0.0,-0.0,16.4,33.6,23.13024
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,15,2,4,50,6,0,1,31.21993494,19,0,0,7.729603487,4.931463472,0,0.0,27.59173247,22.40826753,10.660892,-0.0125454617499998,0.9842839855199372,4.800000000000001,0.0,-0.0,28.4,21.6,9.944640000000001
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,16,1,4,50,12,0,1,7.552978754,43,0,0,36.82921636,9.918051381,0,0.0,9.262450849,40.73754915,33.56828776,-0.0125454617499998,0.9842839855199372,9.600000000000001,0.0,-0.0,10.799999999999997,39.2,31.156160000000003
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,17,1,1,50,20,0,1,11.83018661,39,0,0,30.23383172,16.57788247,0,0.0,12.59532661,37.40467339,28.45331591,-0.0125454617499998,0.9842839855199372,16.0,0.0,-0.0,14.0,36.0,26.424
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,18,1,4,50,27,0,1,12.4271152,38,0,0,29.02762283,22.40826753,0,0.0,14.26173436,35.73826564,26.05416227,-0.0125454617499998,0.9842839855199372,21.6,0.0,-0.0,15.600000000000001,34.4,24.20384
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,19,1,4,50,35,1,1,18.6312542,32,1,2,20.67219745,29.07291102,1,3.570391329,20.92708898,29.07291102,17.5130945,-0.0125454617499998,0.9842839855199372,28.0,1.0,4.074000000000001,22.0,28.0,16.296000000000003
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,20,1,1,50,6,0,1,8.86093998,42,0,0,34.9289699,4.931463472,0,0.0,8.429221036,41.57077896,34.91300256,-0.0125454617499998,0.9842839855199372,4.800000000000001,0.0,-0.0,10.0,40.0,32.400000000000006
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,21,2,1,50,30,0,1,10.04578304,40,0,0,32.36520489,24.90739214,0,0.0,10.09567659,39.90432341,32.24996168,-0.0125454617499998,0.9842839855199372,24.0,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,22,1,2,50,25,0,1,25.44156051,25,0,0,12.91525876,20.74229028,0,0.0,25.09260786,24.90739214,13.03255509,-0.0125454617499998,0.9842839855199372,20.0,0.0,0.0,26.0,24.0,12.144
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,23,1,2,50,17,0,1,14.87532973,36,0,0,25.82527446,14.07979195,0,0.0,18.42764174,31.57235826,20.51808023,-0.0125454617499998,0.9842839855199372,13.600000000000001,0.0,-0.0,19.599999999999998,30.400000000000002,19.079040000000003
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,24,2,3,50,21,0,1,14.0077672,36,0,0,26.41868724,17.41068744,0,0.0,16.76130024,33.23869976,22.65334706,-0.0125454617499998,0.9842839855199372,16.8,0.0,-0.0,18.0,32.0,21.056
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,25,1,2,50,36,0,1,8.892740965,42,0,0,34.90359271,29.90605053,0,0.0,11.76211472,38.23788528,29.6924758,-0.0125454617499998,0.9842839855199372,28.8,0.0,-0.0,13.199999999999996,36.800000000000004,27.570560000000008
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,26,1,3,50,10,0,1,9.223222256,41,0,0,33.81510986,8.254446859,0,0.0,12.59532661,37.40467339,28.45331591,-0.0125454617499998,0.9842839855199372,8.0,0.0,-0.0,14.0,36.0,26.424
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,27,1,5,50,31,1,1,19.78116632,31,1,0,19.34889304,25.74046851,0,0.0,20.09394947,29.90605053,18.48836784,-0.0125454617499998,0.9842839855199372,24.8,0.0,0.0,21.2,28.8,17.19936
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,28,2,3,50,2,0,1,14.47722197,36,0,0,26.09758017,1.625656568,0,0.0,15.0949295,34.9050705,24.89416851,-0.0125454617499998,0.9842839855199372,1.6,0.0,-0.0,16.4,33.6,23.13024
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,29,1,3,50,35,0,1,10.88868475,40,0,0,31.72459959,29.07291102,0,0.0,10.92889798,39.07110202,30.95802435,-0.0125454617499998,0.9842839855199372,28.0,0.0,-0.0,12.399999999999999,37.6,28.74144
iw9n3s9j,p06,6,24,22,9,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,30,2,4,50,29,0,1,13.0990684,37,0,0,27.79135491,24.07433212,0,0.0,12.59532661,37.40467339,28.45331591,-0.0125454617499998,0.9842839855199372,23.200000000000003,0.0,-0.0,14.0,36.0,26.424
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,3,2,5,50,35,0,1,13.7724483,37,0,0,27.31796885,29.07291102,0,0.0,10.92889798,39.07110202,30.95802435,-0.5755889075714286,0.1569325797924387,28.0,0.0,-0.0,12.399999999999999,37.6,28.74144
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,4,2,1,50,24,0,1,15.352952,35,0,0,24.79028692,19.90934068,0,0.0,20.09394947,29.90605053,18.48836784,-0.5755889075714286,0.1569325797924387,19.200000000000003,0.0,-0.0,21.2,28.8,17.19936
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,5,1,3,50,44,1,1,6.94175458,44,1,0,38.19669317,36.57146671,1,5.533201463,13.42853329,36.57146671,27.24054471,-0.5755889075714286,0.1569325797924387,35.2,1.0,6.325439999999999,14.799999999999997,35.2,25.301760000000005
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,6,2,1,50,24,0,1,13.50240731,37,0,0,27.50780766,19.90934068,0,0.0,10.09567659,39.90432341,32.24996168,-0.5755889075714286,0.1569325797924387,19.200000000000003,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,7,2,3,50,3,0,1,24.69503903,26,0,0,13.80065072,2.448609551,0,0.0,25.92566788,24.07433212,12.21561248,-0.5755889075714286,0.1569325797924387,2.4000000000000004,0.0,-0.0,26.799999999999997,23.200000000000003,11.386560000000001
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,8,2,5,50,32,0,1,9.455140352,41,0,0,33.63444567,26.57355975,0,0.0,14.26173436,35.73826564,26.05416227,-0.5755889075714286,0.1569325797924387,25.6,0.0,-0.0,15.600000000000001,34.4,24.20384
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,9,1,4,50,38,1,1,16.08362937,34,1,3,23.60997543,31.57235826,1,4.177162435,18.42764174,31.57235826,20.51808023,-0.5755889075714286,0.1569325797924387,30.400000000000002,1.0,4.769759999999999,19.599999999999998,30.400000000000002,19.079040000000003
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,10,1,5,50,46,0,1,12.79980206,38,0,0,28.75854291,38.23788528,1,6.027435929,11.76211472,38.23788528,29.6924758,-0.5755889075714286,0.1569325797924387,36.800000000000004,1.0,6.892639999999997,13.199999999999996,36.800000000000004,27.570560000000008
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,11,2,4,50,49,0,1,4.066744328,46,0,0,42.44566546,40.73754915,0,0.0,8.429221036,41.57077896,34.91300256,-0.5755889075714286,0.1569325797924387,39.2,0.0,0.0,10.0,40.0,32.400000000000006
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,12,2,4,50,37,0,1,6.915050745,44,0,0,38.21901758,30.73919985,0,0.0,10.92889798,39.07110202,30.95802435,-0.5755889075714286,0.1569325797924387,29.6,0.0,-0.0,12.399999999999999,37.6,28.74144
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,13,1,4,50,33,0,1,9.943052769,41,0,0,33.25436189,27.40666466,0,0.0,11.76211472,38.23788528,29.6924758,-0.5755889075714286,0.1569325797924387,26.400000000000002,0.0,-0.0,13.199999999999996,36.800000000000004,27.570560000000008
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,14,1,4,50,5,0,1,6.021354914,44,0,0,38.96614729,4.102386571,0,0.0,8.429221036,41.57077896,34.91300256,-0.5755889075714286,0.1569325797924387,4.0,0.0,-0.0,10.0,40.0,32.400000000000006
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,15,2,1,50,10,0,1,31.21993494,19,0,0,7.729603487,8.254446859,0,0.0,27.59173247,22.40826753,10.660892,-0.5755889075714286,0.1569325797924387,8.0,0.0,-0.0,28.4,21.6,9.944640000000001
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,16,1,2,50,19,0,1,7.552978754,43,0,0,36.82921636,15.7451266,0,0.0,9.262450849,40.73754915,33.56828776,-0.5755889075714286,0.1569325797924387,15.200000000000001,0.0,-0.0,10.799999999999997,39.2,31.156160000000003
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,17,1,3,50,22,0,1,11.83018661,39,0,0,30.23383172,18.24353527,0,0.0,12.59532661,37.40467339,28.45331591,-0.5755889075714286,0.1569325797924387,17.6,0.0,-0.0,14.0,36.0,26.424
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,18,1,2,50,16,0,1,12.4271152,38,0,0,29.02762283,13.24723213,0,0.0,14.26173436,35.73826564,26.05416227,-0.5755889075714286,0.1569325797924387,12.8,0.0,-0.0,15.600000000000001,34.4,24.20384
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,19,2,4,50,2,0,1,9.873479843,41,0,0,33.3085592,1.625656568,0,0.0,10.92889798,39.07110202,30.95802435,-0.5755889075714286,0.1569325797924387,1.6,0.0,-0.0,12.399999999999999,37.6,28.74144
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,20,2,3,50,32,0,1,12.55585217,38,0,0,28.93467473,26.57355975,0,0.0,13.42853329,36.57146671,27.24054471,-0.5755889075714286,0.1569325797924387,25.6,0.0,-0.0,14.799999999999997,35.2,25.301760000000005
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,21,2,3,50,16,0,1,10.04578304,40,0,0,32.36520489,13.24723213,0,0.0,10.09567659,39.90432341,32.24996168,-0.5755889075714286,0.1569325797924387,12.8,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,22,2,4,50,41,0,1,16.01976681,34,0,0,23.65123064,34.07188172,0,0.0,11.76211472,38.23788528,29.6924758,-0.5755889075714286,0.1569325797924387,32.800000000000004,0.0,0.0,13.199999999999996,36.800000000000004,27.570560000000008
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,23,2,4,50,34,0,1,27.47813654,23,0,0,10.99205433,28.23978206,1,3.378689585,21.76021794,28.23978206,16.56420962,-0.5755889075714286,0.1569325797924387,27.200000000000003,1.0,3.854239999999999,22.799999999999997,27.200000000000003,15.416960000000003
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,24,1,4,50,23,0,1,10.95182323,40,0,0,31.67661435,19.0764211,0,0.0,13.42853329,36.57146671,27.24054471,-0.5755889075714286,0.1569325797924387,18.400000000000002,0.0,-0.0,14.799999999999997,35.2,25.301760000000005
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,25,2,5,50,5,0,1,25.8521378,25,0,0,12.72023455,4.102386571,0,0.0,17.59447493,32.40552507,21.5725193,-0.5755889075714286,0.1569325797924387,4.0,0.0,-0.0,18.799999999999997,31.200000000000003,20.055360000000004
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,26,1,2,50,13,0,1,9.223222256,41,0,0,33.81510986,10.7501472,0,0.0,12.59532661,37.40467339,28.45331591,-0.5755889075714286,0.1569325797924387,10.4,0.0,-0.0,14.0,36.0,26.424
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,27,2,3,50,41,0,1,6.606166601,44,0,0,38.47724472,34.07188172,0,0.0,10.92889798,39.07110202,30.95802435,-0.5755889075714286,0.1569325797924387,32.800000000000004,0.0,0.0,12.399999999999999,37.6,28.74144
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,28,1,1,50,8,0,1,13.85277128,37,0,0,27.26150179,6.591989584,0,0.0,16.76130024,33.23869976,22.65334706,-0.5755889075714286,0.1569325797924387,6.4,0.0,-0.0,18.0,32.0,21.056
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,29,1,4,50,4,0,1,10.88868475,40,0,0,31.72459959,3.274559132,0,0.0,10.92889798,39.07110202,30.95802435,-0.5755889075714286,0.1569325797924387,3.2,0.0,-0.0,12.399999999999999,37.6,28.74144
71cpbfni,p13,13,10,3,11,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,30,2,3,50,4,0,1,13.0990684,37,0,0,27.79135491,3.274559132,0,0.0,12.59532661,37.40467339,28.45331591,-0.5755889075714286,0.1569325797924387,3.2,0.0,-0.0,14.0,36.0,26.424
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,3,1,4,50,43,0,1,7.926622152,43,0,0,36.5239497,35.73826564,0,0.0,8.429221036,41.57077896,34.91300256,-0.2052510339285714,0.8346037309184099,34.4,0.0,0.0,10.0,40.0,32.400000000000006
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,4,1,3,50,1,0,1,33.05881691,17,0,0,6.322002138,0.807874617,0,0.0,35.08757311,14.91242689,4.970850382,-0.2052510339285714,0.8346037309184099,0.8,0.0,-0.0,35.6,14.4,4.65984
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,5,2,5,50,18,0,1,10.80274129,40,0,0,31.78991662,14.91242689,0,0.0,9.262450849,40.73754915,33.56828776,-0.2052510339285714,0.8346037309184099,14.4,0.0,-0.0,10.799999999999997,39.2,31.156160000000003
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,6,1,4,50,37,0,1,16.82113075,34,0,0,23.13354954,30.73919985,0,0.0,16.76130024,33.23869976,22.65334706,-0.2052510339285714,0.8346037309184099,29.6,0.0,0.0,18.0,32.0,21.056
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,7,2,5,50,12,0,1,24.69503903,26,0,0,13.80065072,9.918051381,0,0.0,25.92566788,24.07433212,12.21561248,-0.2052510339285714,0.8346037309184099,9.600000000000001,0.0,-0.0,26.799999999999997,23.200000000000003,11.386560000000001
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,8,1,5,50,28,0,1,8.824745893,42,0,0,34.95785278,23.24128995,0,0.0,10.09567659,39.90432341,32.24996168,-0.2052510339285714,0.8346037309184099,22.400000000000002,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,9,1,3,50,31,0,1,16.08362937,34,0,0,23.60997543,25.74046851,0,0.0,18.42764174,31.57235826,20.51808023,-0.2052510339285714,0.8346037309184099,24.8,0.0,0.0,19.599999999999998,30.400000000000002,19.079040000000003
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,10,1,3,50,40,1,1,12.79980206,38,1,2,28.75854291,33.23869976,0,0.0,11.76211472,38.23788528,29.6924758,-0.2052510339285714,0.8346037309184099,32.0,0.0,0.0,13.199999999999996,36.800000000000004,27.570560000000008
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,11,2,3,50,3,0,1,4.066744328,46,0,0,42.44566546,2.448609551,0,0.0,8.429221036,41.57077896,34.91300256,-0.2052510339285714,0.8346037309184099,2.4000000000000004,0.0,-0.0,10.0,40.0,32.400000000000006
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,12,2,1,50,40,0,1,6.915050745,44,0,0,38.21901758,33.23869976,0,0.0,10.92889798,39.07110202,30.95802435,-0.2052510339285714,0.8346037309184099,32.0,0.0,0.0,12.399999999999999,37.6,28.74144
8wo14i1u,p05,5,33,29,15,2022/10/27 3:07:42,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,13,1,1,50,46,1,1,9.943052769,41,1,4,33.25436189,38.23788528,1,6.027435929,11.76211472,38.23788528,29.6924758,-0.2052510339285714,0.8346037309184099,36.800000000000004,1.0,6.892639999999997,13.199999999999996,36.800000000000004,27.570560000000008
